City,Datetime,Tweet Id,Text,Username
Townsville,2021-01-30 02:00:04+00:00,1355334934857097216,Australian christian conservatives are trotting out the “criminalisation of christianity” defence against Victoria’s conversion therapy ban. Perhaps then we just ask people like Lyle Shelton to take criminal responsibility for every LGBT youth bullied to suicide by such ideas.,twistieman
Townsville,2021-01-06 16:41:36+00:00,1346859471792869376,"Suicide figures are up. Could 2 followers please copy and re-post this tweet? We’re trying to demonstrate that someone is always listening. 

Call 1-800-273-8255 (USA Hotline)

Just two. Any two. Copy, not retweet. We are listening. We care about you.",ChrisGBarba
Townsville,2020-12-04 19:20:09+00:00,1334940574474854401,@jreichert Agreed. Europe is too close to this. America has been our voice for the last 65 years. We need them back. Don’t start me on BREXIT. Watching a country I love commit economic and political suicide is painful. Similar feelings to the 2016 American election.,paultravers007
Townsville,2020-11-28 12:02:51+00:00,1332656197824987136,I want to write a thread reflecting on the year of 2020. My first few days involved authoring and delivering a eulogy for a good friend that had died by suicide late in 2019. I remember distinctly feeling that 2020 couldn’t be worse *for me* 1/,MarcoParigi1
Townsville,2020-11-13 09:57:41+00:00,1327188880739553281,"A young soldier who died by suicide at Lavarack Barracks, has been farewelled in a military funeral surrounded by his comrades in Townsville.
https://t.co/oKNUTmui0V

@OpenArmsSupport @DVACommissioner @DarrenChesterMP @P_Thompson88",katebanville
Townsville,2020-11-12 18:55:18+00:00,1326961788076711936,"Suicide figures are up. Could 2 followers please copy and re-post this tweet? We’re trying to demonstrate that someone is always listening. 

Call 1-800-273-8255 (USA hotline)

Just two. Any two. Copy, not retweet.",paultravers007
Townsville,2020-11-10 23:05:43+00:00,1326300032316833792,"AFGHANISTAN veteran Bradley Carr would have been 35 today, instead his grieving mother continues to campaign for better recognition of troops who have died by suicide. 
https://t.co/BngDW4RMj0 @tsv_bulletin #LestWeForget #RemembranceDay",katebanville
Townsville,2020-09-14 03:48:15+00:00,1305352638024675329,They kept asking me the suicidal questions as well. Yes I tried committing suicide in 2010 due to voices. I took around 400 pills then had a second thought and threw up. I was swollen for a week afterwards.,kalisa_monique
Townsville,2020-09-10 01:05:39+00:00,1303862165334441985,"Significant day for #veterans and families. On world suicide prevention day. 

Veterans unveil the Cor Infinitus Plaque in Townsville. 

The first of many memorial plaques for families, friends and mates who have lost loved ones to Suicide. 

Cor Infinitus - Infinite Courage. https://t.co/CXw4d9d8tT",Raymartin55
Townsville,2020-07-12 06:21:56+00:00,1282198488235732992,"Les gens sont devenus de plus en plus fous... Imaginez 2 minutes, ils sont déçus d'un personnage de jeu vidéo, du coup ils menacent la femme qui en est juste la voix 🤦🏻‍♂️ Après avoir poussé au suicide un joueur déjà... https://t.co/lRAoMdXv0L",ThibThibaut14
Townsville,2020-06-25 22:23:02+00:00,1276279765670850563,@qldpies35 @FatherBob Please do and teach your sons to do it too. Suicide is an epidemic at present.,KateDaytropick1
Townsville,2020-05-22 03:16:27+00:00,1263670031088410624,@dropbear2_0 So very saddened to read of your loved one’s suicide.  Thank you for reminding people to reach out. Life can be so heavy.,KateDaytropick1
Townsville,2020-04-02 02:34:04+00:00,1245539969206116357,@EmilySteinhardt Kat on suicide watch,Ben_Downie
