City,Datetime,Tweet Id,Text,Username
Sydney,2021-03-10 02:29:34+00:00,1369475488469585922,The mental health impacts of covid have been profound and gendered #jessiestreet2021,Raecooper1
Sydney,2021-03-09 22:47:15+00:00,1369419541684625423,"@TmsKeith @JohnAndersonAO That study was by a psychologist who noticed that all his patients who were gay had some mental health issues.  He failed to consider that there were homosexuals who didn’t have mental health issues.

Interstingly it was a women who did the study. ..../2",JPMasters
Sydney,2021-03-09 19:45:46+00:00,1369373869900001281,"@realCarrickRyan @feather1952 It will also likely explore the victims mental health providing ammunition for further battles in the media, when the private details are invariably leaked 

fuel on the fire.",2000and1
Sydney,2021-03-09 11:47:00+00:00,1369253380879654913,"Studying Psychology is not studying  mental health illnesses.

Au contraire, studying Psychology is studying The Psyche - the Soul that is not mankind but Humankind. 

What aids it - what abets it. In 100% of cases, the answer will  be ACCEPTANCE, the evidence of which is BELIEF.",Patrick95681838
Sydney,2021-03-08 22:52:30+00:00,1369058473325993985,@RobertArnol @JonesHowdareyou So are you saying time off for mental health stress is not real?  That won't help anyone with mental health issues,LouieLouLouigi
Sydney,2021-03-08 09:27:46+00:00,1368855956197670912,the royal family refusing to let meghan get help with her mental health because it would look bad for them... i am livid,louisameg
Sydney,2021-03-07 20:25:47+00:00,1368659164663193600,Like being in sydney i have been pretty lucky when it comes to covid. But the capitalism knock on effect has fucked my mental health right up. It's hard to keep on going when so many decisions have put profits over people globally.,JakeAshmore
Sydney,2021-03-06 19:41:07+00:00,1368285533206548481,Please help me save lives. I’m swimming 20km in #LapsforLife this month to help young people living with mental health difficulties. Please make a donation to my fundraising page to ensure more young people  can receive the support they need. https://t.co/UmIfUbAYN4,kenrickmonk
Sydney,2021-03-06 07:21:30+00:00,1368099401789403138,"@thetopjob It's a ""mates"" thing apparently. Might need ""mental health recovery"" Popular with his LNP ""mates""  we've heard. Alas.",bonkerseh
Sydney,2021-03-05 23:34:55+00:00,1367981984744546308,#book #art #ptsd #borderlinebysandiejessamine #arttherapy #dissociation #borderlinepersonalitydisorder #bpd #wellbeing #mentalhealthrecovery #mentalhealth #juvenile #badapplepress,JessamineSandie
Sydney,2021-03-05 21:03:16+00:00,1367943821552537606,"Mental health and social heath are fundamentally correlated. 

How we feel about others appears to be how we feel about ourselves. 

Our prime purpose may simply to mirror EMOTION so we may address it.",Patrick95681838
