City,Datetime,Tweet Id,Text,Username
Wollongong,2021-01-06 22:52:07+00:00,1346952718636646402,"Suicide figures are up. Could 2 followers please copy and re-post this tweet? We’re trying to demonstrate that someone is always listening. 

Call 1-800-273-8255 (USA Hotline)

Just two. Any two. Copy, not retweet. We are listening. We care about you.",FreeWolfAu
Wollongong,2020-11-16 20:47:41+00:00,1328439622175649792,"Plenty of poor people were stressed to the point of suicide and many more suffered incredible stress. Robodebt ranks amongst the very worst cases of arrogant government ineptitude. Yet, not one skerrick of Ministerial accountability has even been considered by Morrison. https://t.co/S0NqkYfPM4",cambuslangtrain
Wollongong,2020-11-14 11:50:50+00:00,1327579743705731072,“it’s moments like these i wish my suicide attempt was successful” was an actual thing i just said,rileyhartleyyy
Wollongong,2020-11-13 22:30:02+00:00,1327378215510237184,Queensland persisting with Kurt Capewell at Centre is pure suicide. He’s a bench forward. A good one but a bench forward.,wpasterfield
Wollongong,2020-11-05 21:08:26+00:00,1324458575868043265,@ShadowTodd Rock n roll suicide,LukeSkystyler
Wollongong,2020-10-15 06:55:24+00:00,1316633760004149248,"If we’re going to get serious about veteran suicide, we need to get serious with our response to it.

Nothing less than a Royal Commission can save a life a week. https://t.co/Tx7ueOU3oU",starwagon58
Wollongong,2020-09-29 08:55:27+00:00,1310865763813605377,"@rachelbaxendale Don't let up on that lying piece of shit, Andrews. You're making him squirm and we're loving it! By the way, ask him how he feels about being responsible for the increased suicide risk and mental health of VIC children and why they can't return to school.",PeterRReed59
Wollongong,2020-09-10 05:07:38+00:00,1303923062186934275,"It's RU OK Day and World Suicide Prevention Day. 

There is no fluffy message on days like today. Especially when we know so many people have had a hell of a year with 2020. 
From the bushfires of Spring 2019 and… https://t.co/Lqzxf9AaVV",noshamecreative
Wollongong,2020-09-03 11:04:24+00:00,1301476131598524417,@ProjectLincoln @audiomagnate It was a double suicide with sanity,michael50lodge
Wollongong,2020-08-24 12:51:03+00:00,1297879091358490627,"Found out tonight that one of my best friends commited suicide I'm gutted can't believe it, I feel empty.",Haarriisson
Wollongong,2020-08-20 15:39:04+00:00,1296471821848653826,"dude i work with was like idk how you’re working through all this (le suicide) n coping. sir i am mentally ill, emotionally detached. also drugs 💓",rileyhartleyyy
Wollongong,2020-08-11 04:07:24+00:00,1293036267962130433,"@denniallen @adaptive_ape @DrCraigEmerson @australian @DanielAndrewsMP Considering that Murdoch just ""sells off""
Non- Preforming (💰)
Newspapers...The Australian Staff - are just commiting Mass Suicide ⚰️⚰️⚰️⚰️⚰️⚰️⚰️⚰️",mariewalsh18
Wollongong,2020-08-05 03:42:59+00:00,1290855796587106306,"Today we farewelled another young life taken way too soon to #suicide this is the second in as many weeks that has hit with heavy hearts 💙💙💙 it was uplifting to see Gerringong Main Street lined with Sammys friends, family &amp; those who never met him but his story touched #ruok https://t.co/iOPJJAruYC",SarahCo51194558
Wollongong,2020-07-31 23:44:31+00:00,1289346233736105984,@BugsyPeter @LennaLeprena Main Stream Media is Dying.... BUT it isn't Murder - It is Suicide.,mariewalsh18
Wollongong,2020-07-29 21:51:01+00:00,1288592893486067712,"New Closing the Gap agreement features 16 new Indigenous welfare targets, including suicide rates and land rights https://t.co/T7zIHUa6ff",sarah_harvey99
Wollongong,2020-07-29 11:10:28+00:00,1288431694266040320,"happens every time someone commits suicide. which is fucking awful. but people have a need to involve themselves n fake compassion for social media, be a good person irl first",rileyhartleyyy
Wollongong,2020-07-27 04:27:14+00:00,1287605442361749504,"@MarshBrentnall @JoeBiden @KamalaHarris The numbers in my opinion are huge. I wonder if that's the reason Epstein committed ""Suicide"" so the truth wouldn't be revealed.",MickinGong
Wollongong,2020-07-21 17:32:38+00:00,1285628766505652226,"@Hubbu61855949 @worldoracle @Inferno0696085 @DanielAndrewsMP @Channel7 @Channel10AU @Channel9 @ABC Wow ...how did it happen that I DISAGREED that Dan was responsible for the Virus, it's effect on the Economy plus plus plus
That I approved of Despair, Depression &amp; Suicide ??????
Premature Death is an abomination, However it occurs ....
BUT Dan didn't spread OR Import the Virus",mariewalsh18
Wollongong,2020-07-14 15:41:44+00:00,1283064141817638913,@Louise83160336 Murder OR Suicide ⚖️,mariewalsh18
Wollongong,2020-05-31 01:21:06+00:00,1266902492383555584,"2,000 people committed suicide because of this predatory scheme that targeted our most vulnerable. The fact @stuartrobertmp couldn’t even show some empathy is baffling. #auspol https://t.co/OUcQ321gF9",SamuelVGates
Wollongong,2020-05-09 01:10:25+00:00,1258927268371431424,@mjrowland68 Am I wrong but was Daniel Johns in the Suicide Squad movie?,kymdusting
Wollongong,2020-04-04 19:05:06+00:00,1246514147858108416,"Cheers @ratch06 @g4wheeler6 
I feel very strongly about this. 
In 2018 (2019 stats haven’t come out yet) 8 Australians took their own life through suicide a day.
That’s 8 yesterday, 8 today &amp; more than likely 8 tomorrow.
6 of those 8 were men. 75%
Let’s be the positive change💯 https://t.co/SkfgHy4fvF",ashtonsims26
Wollongong,2020-03-24 13:17:52+00:00,1242440497697705985,"Incredibly sick, incredibly unsure and incredibly suicidal. I won't be online for a while nor talking to anyone. I won't commit suicide I'm too much a pussy",Daddysa39677884
