City,Datetime,Tweet Id,Text,Username
Geelong,2020-03-03 10:32:53+00:00,1234788832765071363,"#coronavirusaustralia #ClimateHoax 
#AustraliaOnFire 
FEAR PUT IN2 THE AUSTRALIAN PEOPLE BY...... THE MEDIA 
Causing  #Anxiety #fear",darrengilmore6
Geelong,2020-03-02 12:28:46+00:00,1234455608985870336,"Not normally one to complain too much, but today I had a massive anxiety attack, my backup hard drive crashed for several hours, I had to jump through a heap of frustrating hoops to get a website up and running for a client and now I might have carpel tunnel? I’m exhausted.",c____west
Geelong,2020-01-17 19:47:21+00:00,1218258525253705729,"ANXIETY SUPPORT-
Minds like to be critics when it comes to anxiety . For this reason, be an encourager to a person , not a critic. -
Don’t support anxiety, support kindness. -
BLESSINGS THE ANXIOUS BIRD… https://t.co/ANbzpjdQho",theanxiousbird
Geelong,2020-01-07 12:26:59+00:00,1214523824584241152,"⠀⠀
Are you stressed today?
⠀⠀
For me, things like anxiety, stress, fear and worry can swirl around in my head like a storm cloud. I know the authors of the Bible advise followers of Jesus to just “be still before… https://t.co/hUVVJ0ENze",aussiedave
Geelong,2020-01-05 08:47:17+00:00,1213743760007254016,"It’s a shame that the Federal politicians are not in Canberra at the moment, with their families, experiencing the anxiety and physical distress of the fires, experiencing the effect on those they hold dear. #ClimateEmergency https://t.co/8lYjGFM0KT",wear_purple
Geelong,2020-01-01 11:38:43+00:00,1212337351118270471,"⠀⠀
Are you stressed today?
⠀⠀
For me, things like anxiety, stress, fear and worry can swirl around in my head like a storm cloud. I know the authors of the Bible advise followers of Jesus to just “be still before… https://t.co/RIetwSdhy7",aussiedave
Geelong,2019-12-26 11:21:33+00:00,1210158703720058886,There are few things in life I dislike as much- that fill me with as much anxiety- as going to the movies.,tristangled
Geelong,2019-12-13 21:18:25+00:00,1205597869723373568,"@jsam_1967 Responsible, thoughtful prescribing. Opiates not for Arthritis. Not for pain you don’t know the cause coz you don’t investigate. Not for anxiety. Not for because they ask. Not for because I don’t know what else to do @mhnoty2018 @johno0910 @RhondaWilsonMHN @nursehelms",Sian_NP
Geelong,2019-12-05 19:18:49+00:00,1202668669127426048,@orygen_aus Sadly Headspace does not provide help for those experiencing early #psychosis. If someone is experiencing anything more than mild to mod #anxiety or #depression they are unable to support. @johno0910 @SteveHainesCMHN @StephanieDNP @MatthewBevStone,Sian_NP
Geelong,2019-11-05 12:47:47+00:00,1191698625467957249,"So, what do you think about it? #bornandbredmelbwestie #anxiety #depression #mentalillness #worry #fret #beyourself @ Point Cook, Victoria https://t.co/cqv1cU4Pv1",clomaree__
Geelong,2019-09-16 09:02:59+00:00,1173522660375982080,@crookarriss Would probably make my anxiety almost a thing of the past to be that ignorant 😂,AdemEve
Geelong,2019-09-03 05:35:24+00:00,1168759375575388161,@jinx532 I think a huge thing to consider is anxiety.,lizkoroneos
Geelong,2019-08-27 07:34:41+00:00,1166252681121292288,Collaborating and coordinating care and treatment options in #primarycare to support #schools and #families @Leanne_Boase @nursehelms @meta4RN #SuicidePrevention #Anxiety #depression @ACMHN,Sian_NP
Geelong,2019-08-14 12:44:28+00:00,1161619598543691776,Anxiety-driven insomnia is soo much fun.,_georgie_girl_
Geelong,2019-08-11 12:07:59+00:00,1160523251111452672,"It's not a fun procedure, and my anxiety has been through the roof, but no matter what, I can deal with it. I have an amazing partner in @lg1106, who has been there for me as I have ridden a rollercoaster of emotions.

So girls get your hoo-haa checked, and look after yourselves!",_georgie_girl_
Geelong,2019-08-10 00:01:37+00:00,1159978069383233536,"Thanks for sharing! 
Notice how the unhelpful cycle refers to “BG testing” leading to anxiety &amp; self-blame, while the helpful cycle is reframed to “check BG” and helps the person feel “in control”
#LanguageMatters
#DiabetesPsychologyMatters https://t.co/EBmjPLY7UA",janespeight
Geelong,2019-08-02 00:21:17+00:00,1157083912776093697,"No matter what happens, I don’t give up - I’m a fighter. I believe if I’m not wrong then I must prove why. My anxiety does not and will not get the better of me #anxietywarrior #female #woman #fierce @ Point Cook,… https://t.co/UpIZu3omnX",clomaree__
Geelong,2019-07-03 14:31:10+00:00,1146426160642793473,i don’t take the bus i have anxiety,ballparkai
Geelong,2019-06-28 12:25:39+00:00,1144582632094613504,just finished my first shift it went so well kai said fuck anxiety,ballparkai
Geelong,2019-04-11 23:19:54+00:00,1116481025360551937,"Too many people
Too many sounds
In the place I need to be
#Anxiety",AceAsADHD
Geelong,2019-04-04 10:57:10+00:00,1113757395979624448,"She gave me a Christmas card last year thanking me for keeping her calm, and helping her learn to self-regulate her anxiety and emotions. She nominated me as someone she could trust if she ever needed help.",WeRWorld
Geelong,2019-04-04 09:10:05+00:00,1113730448276873221,"Apart from ASD and ADD/ADHD and similar, our children have a range of medical issues. We have kids with seizure disorders, a large number with anaphylaxis (to a variety of triggers), heart problems, Cystic Fibrosis, Depression and Anxiety, movement disorders and more.",WeRWorld
Geelong,2019-04-04 06:40:10+00:00,1113692720218791936,"The move caused a lot of drama within my family, which I won’t go into here, but which massively contributed to a major depression and anxiety disorder. Then late in 2011, one of my sisters (I have 3), was also diagnosed with Breast Cancer.",WeRWorld
Geelong,2019-03-28 06:00:36+00:00,1111146047370215424,Absolutely agree with Edna @whatedsaid. I see the anxiety of teachers ‘rushing’ through units and always feeling they wish they could go deeper! Are we brave enough to really challenge our learning as professionals? What might happen if we planned the POI with the LC? https://t.co/EmQtaqLdst,DownesLeesa
Geelong,2019-03-25 10:37:05+00:00,1110128463774654464,"SOCIAL MEDIA DOES NOT ALWAYS REFLECT REALITY 🙅‍♀️
Let’s talk anxiety. I’ve never been someone who suffers from anxiety. I have always been the friend that people reach out to to speak… https://t.co/LRl1M8FokU",megandijkman
