City,Datetime,Tweet Id,Text,Username
Hobart,2020-03-02 14:32:57+00:00,1234486860308594689,Forgot I had a tattoo representing depression  like this. https://t.co/LDeOpu41pp,jess__fullerton
Hobart,2020-02-19 09:29:00+00:00,1230061713354977280,"People be like "" I gave you the world"" Bitch please you gave me depression!",jess__fullerton
Hobart,2020-01-25 21:29:27+00:00,1221183325059997697,@ImNotScottySire Depression,jess__fullerton
Hobart,2020-01-10 20:49:08+00:00,1215737359691419648,I feel like crap 24/7. Thats not just the depression either. My body is in pain all the time.,jess__fullerton
Hobart,2020-01-01 15:54:56+00:00,1212401830514188288,"@TheRam74 @smh At what point is it okay to sink into depression - when you've lost everything, homes, communities, lives, animals?",suzanne_cass
Hobart,2019-12-13 00:07:19+00:00,1205277985382838274,"💛🎄🌟 Gift suggestion  - if you have a young person in your life with #anxiety or #depression, if you have friends with #wounds around #self-image and #self-worth, if you have a #sister, if you’ve lost a #sibling, if… https://t.co/FRmPHGLNTw",Rose_HMD
Hobart,2019-12-10 10:58:05+00:00,1204354592437202944,I just vomited for the last 5 minutes.  The world is going mad.  Our future is negligible. My kids are sinking into a sespool of depression and anxiety. My income is waning.  Our governments are failing.  Where do we go #auspol,annbag2
Hobart,2019-11-16 21:58:27+00:00,1195823471483187200,"@kurishi Just so you know... seeing “how you put together” #GamesWorkshop minis helps someone like me focus on my tasks at hand. #stroke #depression #PTSD 

Sooooo.... #thankyou

End Transmission",Mooopah
Hobart,2019-11-09 08:21:43+00:00,1193081219715436544,Can someone take me back this post concert depression is mad https://t.co/36EwPNCcEz,isabelle0sophie
Hobart,2019-08-17 20:51:12+00:00,1162829252619722752,@SamiaHaque Sam you left him in depression.,humzaaftab
Hobart,2019-08-12 11:47:17+00:00,1160880430142218240,"That was really low of you to use my depression in proving your point to win an argument with me. It’s okay. Allah is all-hearing, all-seeing",QlahAlimin_
Hobart,2019-08-03 07:54:00+00:00,1157560232492486656,"@lynlinking That money could go to supporting mums and those who develop postpartum depression from being criticised and made to feel like failures over issues like this by judgmental dickheads like @ScottMorrisonMP Not every mother can breast feed, dipshit.",CountessAu
Hobart,2019-07-12 07:51:17+00:00,1149587016092274688,@TailedAmphibian I struggle with depression and I don't know how to communicate that with my supervisors. So I get it.,shruti_sengupta
Hobart,2019-07-05 21:40:51+00:00,1147259069729607680,"It just sucks. Sometimes everything is just zapped out of you. You wonder why, then feel guilty because you should feel something. But just don't. This is great advice for anyone living with depression, not just cos you are LGBTI. #MentalHealthAwareness https://t.co/a1SWAnNyjw",brodiewest
