City,Datetime,Tweet Id,Text,Username
Townsville,2020-02-20 11:03:13+00:00,1230447809888833536,@YssoGJan Seems to get worse everyday . No wonder so many people suffer from depression,Kidcowboy2
Townsville,2020-01-10 20:34:31+00:00,1215733681010008064,@ErrnieGerrn Is seasonal depression because of lack of sun / endless winters?,lukeacl
Townsville,2019-11-11 02:45:35+00:00,1193721403041648642,On behalf of Indigenous Australians I here advise on rememberance day that all research is complete. Soon legally and psychologically will demonstrate the science of discrimination that Nazism perfected to turn those with apathy to malice and those with pity to depression. V day! https://t.co/Qxu8j1qEx6,space_cross
Townsville,2019-11-07 06:13:44+00:00,1192324236490096642,"I’m so glad I have the last grinners gig + my friends this Saturday, because my depression is overwhelming me this week and I’ve cried on Rob’s shoulder every night after work...",madisonjcullen
Townsville,2019-11-07 04:26:07+00:00,1192297151893606400,"@RBJRON @southwin28 @john_JustFacts It’s easier to see how the Great Depression and subsequent rise of the Fascist Dictators (Hitler, Mussolini, Tojo, Horthy, Quisling, Pavelić, Metaxas, Petain, Franco etc) occurred now that we are living it again?",glebbern
Townsville,2019-11-01 12:30:02+00:00,1190244605377171456,"@timbyrnes89 Love you, Tim. Anxiety and depression are dirty fucking LIARS! ❤️",Bloo_Orchid
Townsville,2019-10-15 23:25:33+00:00,1184248979099308032,I'm kinda over smoking weed?? It just makes me tired and fat no thanks I already have depression and my binge eating tendencies taking damn well care of both of these,basic_birch
Townsville,2019-10-07 03:36:58+00:00,1181050758529052676,The post gig depression is kicking in but I’m trying to suppress it by telling myself I see them and my friends again in 9 days,madisonjcullen
Townsville,2019-09-15 01:40:51+00:00,1173049004298342400,We Need to Talk About Depression https://t.co/Rvip7Oqexr via @YouTube #BrentJamesThomas,EducatingBrent
Townsville,2019-09-15 01:40:31+00:00,1173048919237902336,We Need to Talk About Depression https://t.co/qHVwCJqDDZ via @YouTube #BrentJamesThomas,BjthomasmbBrent
Townsville,2019-08-29 00:46:35+00:00,1166874752536866816,"@Symbolic_Life @RebeccaTwinley @dianecox61 @TashaLaming @BillWongOT 3 Facts, 5 people:
1) I have managed depression
2) I loooove smoked brisket
3) my TL at an old tech support job was also the celebrant for my wedding 12 years later 
@GeekyOT @NurseyMHNurse @ot4lyfe @SeniorsFlourish @NatashaLannin",brockcookOT
Townsville,2019-08-13 11:41:34+00:00,1161241379223162880,"I’ve just been depression, stress, worrying about my 21st, and a total fkn mess this past week on here, and I apologise. I hope everyone else’s week has been better ✌🏻",madisonjcullen
Townsville,2019-07-11 16:14:55+00:00,1149351372199845888,"i don’t know where to go in life.

my depression and anxiety are getting worse by the minute 

i don’t even know what i’m upset about most of the time but I still cry for hours about it

i can’t think properly and i end up making bad decisions that i feel worse about afterwards",behindthecry
Townsville,2019-05-22 06:26:50+00:00,1131083982261501952,I haven’t had a depression breakdown in months and it’s all kickin off today haha ah fuck,madisonjcullen
Townsville,2019-04-30 09:15:10+00:00,1123153811189538818,Sometimes depression makes you feel like the whole world hates you.,ReiMiranda8
